1,10,4.76417341591234,1,10,5,368
2,12,6.31224575676813,11,22,456,778
3,4,8.13393885989291,23,26,859,944
4,21,5.90506898620276,27,47,1027,1631
5,4,8.33738622941708,53,56,2048,2138
6,15,4.97259547383309,57,71,2222,2734
7,11,6.43588493417844,72,82,2927,3218
8,6,7.4664011946242,83,88,3350,3492
9,4,8.44297474143391,90,93,3692,3772
10,10,6.64334115771292,94,103,3884,4141
11,9,4.7341843175761,104,112,4243,4569
12,7,8.16231343283581,113,119,4678,4825
13,4,4.76436256799143,120,123,4991,5140
14,4,18.5299567634339,125,128,5461,5500
15,57,5.34568781183179,132,188,6970,8758
16,9,8.20070465314055,189,197,8839,9026
17,5,7.79180302321957,198,202,9157,9265
18,7,9.3378985281693,209,215,10810,10939
19,17,5.11678304839875,216,232,11023,11586
20,20,5.0150032179604,233,252,11696,12363
21,14,4.4807647171784,253,266,12458,12990
22,17,5.94280920086694,267,283,13063,13550
23,8,7.98775211342613,286,293,13851,14024
24,19,4.33407342072448,299,317,14691,15433
25,6,9.71345313258865,318,323,15566,15672
26,4,6.87600275040111,327,330,16059,16163
27,26,6.02144561013454,331,356,16293,17024
28,7,9.1189369924877,359,365,17238,17371
29,9,9.32127321687489,367,375,18031,18195
30,17,4.51387352303402,378,394,18466,19103
31,8,6.47563542172577,399,406,20005,20223
32,4,5.091649694501,407,410,20573,20709
33,4,13.0790190735692,414,417,21406,21461
34,10,9.16198387490842,418,427,22164,22350
35,9,6.91580645987552,428,436,22656,22874
36,10,7.24987916868051,437,446,22961,23195
37,15,6.13045610593429,452,466,23708,24120
38,18,5.43740937651037,470,487,24468,25021
39,10,8.05542129853392,488,497,25179,25390
40,8,6.50723930372525,498,505,25484,25693
41,4,9.1365920511653,506,509,25875,25955
42,7,8.04998658335552,511,517,26413,26560
43,17,4.74030561029112,518,534,26781,27384
44,23,6.52247892010438,535,557,27732,28324
45,9,7.81634484555484,558,566,28431,28627
46,11,6.19671761745603,567,577,28737,29039
47,11,5.03909113119956,578,588,29203,29576
48,27,6.70968597012947,589,615,29654,30333
49,16,6.92980683163459,616,631,30421,30810
50,10,9.58313368471469,632,641,30923,31109
51,30,5.90605436194926,642,671,31191,32050
52,12,7.97200938925563,672,683,32195,32450
53,8,7.45249037386664,684,691,33083,33264
54,6,6.33223105607529,692,697,33556,33722
55,16,6.09121595898581,698,713,33897,34343
56,4,9.13728774841983,714,717,34459,34542
57,9,7.73572472280322,718,726,34674,34871
58,6,7.30282375852005,727,732,35012,35159
59,8,5.72519083969465,733,740,35244,35486
60,6,10.5318588730909,741,746,35581,35680
61,5,4.4112457357958,747,751,35998,36188
62,16,7.55798390779253,752,767,36416,36770
63,7,8.16231343283564,768,774,37246,37392
64,11,7.27866249062594,777,787,37981,38236
65,5,8.5950034380016,789,793,38722,38828
66,11,7.77220377305164,794,804,38913,39157
67,12,7.19769673704411,810,821,39696,39977
68,17,6.32746491979007,825,841,40316,40768
69,4,6.47563542172591,842,845,40923,41031
70,12,5.27959875049491,846,857,41157,41542
71,9,5.64180788599367,862,870,42176,42445
72,8,12.5845524618534,872,879,43082,43194
73,29,6.89824689380668,882,910,43507,44214
74,13,5.16125617034798,913,925,44460,44887
75,5,6.51352642320562,926,930,45161,45292
76,9,5.53766638636491,931,939,45390,45666
77,8,6.80600062388308,940,947,46039,46239
78,17,8.72227257956943,952,968,48042,48369
79,7,6.94789081885861,969,975,48511,48685
80,19,5.73948767520539,976,994,48803,49364
81,6,10.8748187530205,999,1004,49753,49850
82,12,5.95533498759309,1009,1020,50410,50751
83,6,6.4132254961343,1021,1026,51123,51289
84,10,4.75066905255826,1030,1039,52262,52620
85,18,5.14829963103858,1040,1057,52718,53304
86,5,7.31350560702081,1058,1062,53481,53606
87,10,10.5537184267928,1074,1083,55601,55768
88,7,9.41324129275196,1084,1090,56398,56527
89,7,7.99482240073104,1099,1105,57946,58094
90,5,23.158869847154,1106,1110,58324,58366
91,10,4.55594702952256,1111,1120,58934,59305
