17,355,6.95721737832846,7.51920707842981,11.5790166145323,8.93151966512484
410,530,6.84450298113594,7.49961048631659,11.6806354621142,8.63395052637966
619,752,6.74345076746411,7.4454406804001,11.668514820076,8.4134900391771
808,1091,6.76938297297541,7.44939253786256,11.689610159272,8.40416463934652
1295,1592,6.72757866003088,7.52955919356762,11.4629405093199,8.85695040732555
1679,1836,6.61090245416932,7.49339782893375,11.4495500098445,8.60515952787616
1837,2047,6.66061286079256,7.48457769068277,11.5180357898536,8.52145876203264
2134,2336,6.70765456086265,7.41785758803606,11.6035455388226,8.51483066653314
2463,2776,6.55485537460711,7.4905729509942,11.4867713991733,8.42310019165504
3181,3521,6.77225125843931,7.52973569250568,11.4511145989103,8.96087331532024
3549,3639,6.95555447394573,7.60731206065715,11.3021166523252,9.26058997675932
3646,3888,7.38471333133547,7.56322721467201,11.6740914309201,9.27043348239274
3889,3992,7.07809218842733,7.33051099012954,11.7297422827075,8.63219928243019
4143,4440,6.9967233491939,7.31255693789165,11.8366627014884,8.36485240337238
4929,5527,6.95747040911722,7.44167243375604,11.6064272627483,8.87473652059862
5567,5710,7.06896327978744,7.70149348069242,11.4777651830637,9.22854714105091
5813,6165,6.36715411840135,7.49828858490254,11.3342337549714,8.30180048326011
6169,6206,8.76131427719405,7.43666473466022,12.6829504922262,8.44628127765573
6211,6286,8.06572926671882,6.93761820992527,11.8462626479174,8.03557237820066
6372,6390,8.08523158637504,6.71759176916883,11.6051445281757,7.87857446186988
6398,6471,8.16503918234106,6.88197211108494,11.7505601318063,8.16130964001089
6551,6599,7.93177289204204,7.25135512968514,11.4760955481937,8.29083013617619
6962,7138,7.44573434684696,6.84539588792515,11.4263847395775,8.1027358221282
7147,7340,6.577514684514,7.44356926559156,11.0840852342938,8.70528313507187
7469,7758,6.75821922607399,7.39686947334103,11.5766329151476,8.42272073086387
8047,8258,6.79299885783676,7.4415279148892,11.5131579335177,8.73132895469872
8361,8969,6.65076484044011,7.49585088529142,11.4877761035322,8.53361316306826
9108,9456,6.99531112663112,7.40175298922925,11.6373935376021,8.76242536855254
9784,9866,6.90176770548747,7.52020274327903,11.5494462289065,8.89188935575313
10007,10143,6.73529076887732,7.43465573103101,11.6420784832881,8.40625896566532
10367,10784,6.94037460883894,7.40504539340585,11.6944482143489,8.6035403445115
10809,11124,6.96150484626834,7.19887081977989,11.8821770277276,8.12875007343369
11373,11451,6.86615822848521,7.50408239607197,11.5515678980633,8.85392822176737
11606,11795,6.68659437377403,7.45189152134122,11.5507415839686,8.54487247009556
11797,11852,6.7513872460838,7.36851036479387,11.7304352804888,8.17686739975844
11901,12208,6.74496532382296,7.19795118707398,11.765474897998,7.64727346280311
12366,12856,6.84863332968522,7.39361773977576,11.7121449165295,8.43287388718795
13080,13213,6.86700547713983,7.49392188371635,11.57542118958,8.8047769823787
13281,13520,6.76468356523142,7.49404896920735,11.556980052038,8.68789094298535
13591,14113,6.80332769198637,7.47564227715787,11.5196258519172,8.74960904397657
14130,14508,6.88721404089565,7.3620479382889,11.7107866548767,8.53041351649174
14902,15099,7.0336821603227,7.44179793499472,11.5772350659565,8.99285992625236
15204,15361,6.66455693213711,7.39505655031516,11.450056999796,8.61374388717741
15442,16125,6.55296175792067,7.44148241974153,11.4913723387921,8.30550720518039
16442,16568,6.84857923267438,7.52448752109392,11.5561437093335,8.87968722291919
16774,16898,6.76759479550833,7.49118157462404,11.547038039875,8.72846238713037
17038,17128,6.70291455091993,7.4140332934501,11.6610192897955,8.23545873083568
17148,17787,6.76456837875204,7.44459357450747,11.6469015558262,8.3975084124265
17962,18065,6.76179111690114,7.47008439017732,11.5217256429939,8.69302989653749
18221,18280,6.71153971943486,7.45200000412151,11.485916478575,8.64950126106739
18337,18929,6.64029464504247,7.44061954288146,11.5115457990236,8.48505308013488
19085,19661,6.68133177619991,7.41171376376424,11.6167678183533,8.40899677371615
19908,20075,6.71490616566724,7.55736565868265,11.4399767288498,8.93669883331697
20106,20298,6.6500741704122,7.45574538041075,11.614925264822,8.34440845139455
20458,20595,6.81056428626399,7.39812976716955,11.6860412276111,8.46102741766804
20648,21169,6.80450187905257,7.37187036915369,11.7535286608355,8.24987067332005
21390,21500,6.89934794041657,7.52294758139879,11.6357163623003,8.78511593825819
21816,22158,6.84223952897854,7.5684930464562,11.6014141195164,8.87089847589373
22216,22320,6.78278276828067,7.39630335214915,11.6475470943657,8.4910187982685
22326,22444,6.75370606936906,7.38047350811804,11.7570965762313,8.11685732670125
22462,22819,6.70771764116646,7.29111782393498,11.7318966132498,8.06636372640901
23258,23499,6.79390546702668,7.56871454615948,11.5094150288619,8.95250456432329
23648,24000,6.74391827729711,7.49637251764224,11.5807776470064,8.63956325086014
