scorer,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000,DLC_resnet50_side-tongue-trackingJul31shuffle1_1030000
bodyparts,Spout,Spout,Spout,TongueTip,TongueTip,TongueTip
coords,x,y,likelihood,x,y,likelihood
5269,433.7542419433594,99.15447998046875,1.0,241.1837921142578,226.2563934326172,0.9994592666625977
5270,433.77227783203125,99.09866333007812,1.0,110.58892822265625,267.67254638671875,0.951633095741272
5271,433.69866943359375,99.0387954711914,1.0,298.3629455566406,187.36927795410156,0.9980862736701965
5272,433.7149353027344,98.85446166992188,1.0,409.6891784667969,131.01290893554688,0.9999998211860657
5273,434.7876892089844,96.56285858154297,0.975640058517456,427.46881103515625,153.6580810546875,1.0
5274,435.7119445800781,95.49099731445312,0.06481647491455078,427.3464660644531,171.66517639160156,1.0
5275,418.88201904296875,175.55810546875,0.0003959536552429199,427.9053955078125,170.2689208984375,1.0
5276,228.96571350097656,236.15792846679688,0.00032025575637817383,434.1007385253906,161.96121215820312,1.0
5277,228.7205810546875,236.2838592529297,0.00026875734329223633,432.5719909667969,150.082763671875,1.0
5278,229.23147583007812,235.59454345703125,0.0001995563507080078,434.6927185058594,131.4449462890625,1.0
5279,423.8295593261719,109.28005981445312,0.00012922286987304688,430.1109619140625,105.56301879882812,0.9999493360519409
5280,433.32916259765625,98.5921630859375,1.0,113.0360336303711,270.6315612792969,0.9997612237930298
5281,433.8667297363281,98.7449722290039,1.0,116.8188247680664,273.20355224609375,0.9986882209777832
5282,433.66131591796875,98.72493743896484,1.0,239.8509979248047,225.7471923828125,0.999401330947876
5283,433.6513977050781,99.09244537353516,1.0,122.6768798828125,273.6051940917969,0.9508196115493774
5284,433.81756591796875,98.90312194824219,1.0,239.99075317382812,208.87342834472656,0.9999054074287415
5285,434.2095031738281,98.77599334716797,1.0,124.77222442626953,261.3983154296875,0.9999622106552124
5286,433.8653259277344,98.59184265136719,1.0,241.77316284179688,204.4055938720703,0.9999420642852783
5287,433.86480712890625,98.94290161132812,1.0,244.77609252929688,208.910888671875,0.9999948740005493
5288,433.8946838378906,99.25482940673828,1.0,245.05941772460938,212.65072631835938,0.9999862909317017
5289,434.0559997558594,99.02751159667969,1.0,246.13478088378906,219.24822998046875,0.9996922016143799
5290,433.95281982421875,99.18582916259766,1.0,244.5876007080078,228.47921752929688,0.9998230338096619
5291,434.1391906738281,99.32109069824219,1.0,303.43389892578125,185.50112915039062,0.9995673298835754
5292,434.2392883300781,99.3170166015625,1.0,232.77474975585938,241.40859985351562,0.9999762773513794
5293,433.9065856933594,99.10511016845703,1.0,230.9578399658203,245.5157928466797,0.9998412132263184
5294,434.5220947265625,99.46192169189453,1.0,433.60394287109375,170.03564453125,1.0
5295,434.41326904296875,99.80589294433594,1.0,429.7840270996094,201.2156219482422,1.0
5296,435.01226806640625,99.5922622680664,1.0,428.908935546875,208.1748809814453,1.0
5297,418.0599365234375,207.78695678710938,0.0002110600471496582,427.0686340332031,205.21006774902344,1.0
5298,228.1062469482422,236.0758514404297,0.0005161464214324951,438.14337158203125,190.30018615722656,1.0
5299,228.7568359375,236.03944396972656,0.00018855929374694824,445.3280944824219,168.8388671875,1.0
5300,228.79403686523438,236.66815185546875,0.0005437731742858887,448.0314025878906,144.7574005126953,1.0
5301,228.94515991210938,236.32894897460938,0.0002282559871673584,438.532958984375,127.94990539550781,0.9999998807907104
5302,433.9147644042969,98.43971252441406,0.9085754156112671,111.32747650146484,268.1221923828125,0.996954083442688
5303,433.73236083984375,99.18753814697266,1.0,113.46817016601562,271.5304260253906,0.9979662895202637
5304,434.2813720703125,99.38445281982422,1.0,115.50943756103516,275.7088623046875,0.9999485611915588
5305,434.30108642578125,99.07386779785156,1.0,116.12942504882812,278.1099548339844,0.9999803900718689
5306,434.35760498046875,99.2365951538086,1.0,243.4442901611328,215.10433959960938,0.9999579191207886
5307,434.4395751953125,99.21436309814453,1.0,243.15330505371094,206.8597412109375,0.9999979138374329
5308,434.4388122558594,99.20195007324219,1.0,242.4301300048828,201.7400360107422,0.9999790191650391
5309,434.4085693359375,99.23786163330078,1.0,245.3236083984375,205.33116149902344,0.9999914765357971
5310,434.61102294921875,99.33148193359375,1.0,247.10415649414062,209.27908325195312,0.9998990297317505
5311,434.67596435546875,99.22319793701172,1.0,251.25205993652344,211.92666625976562,0.9995033740997314
5312,434.47174072265625,99.36469268798828,1.0,248.3791046142578,222.5601348876953,0.9999887943267822
5313,434.6162414550781,99.44717407226562,1.0,309.59808349609375,177.10385131835938,0.9998142719268799
5314,434.66986083984375,99.42408752441406,1.0,241.85765075683594,236.87380981445312,0.9999496936798096
5315,434.7712707519531,99.90530395507812,1.0,237.1578826904297,241.46865844726562,0.9998133182525635
5316,435.55615234375,99.02294921875,1.0,432.3534851074219,154.5176544189453,1.0
5317,434.7110595703125,99.99415588378906,1.0,432.2548522949219,186.93951416015625,1.0
5318,435.9402160644531,95.08618927001953,0.0029705464839935303,431.8436279296875,193.30068969726562,1.0
5319,228.81788635253906,236.62608337402344,0.0005234479904174805,432.4208679199219,184.0248260498047,1.0
5320,434.565185546875,186.03402709960938,0.00023379921913146973,435.4446716308594,176.757080078125,1.0
5321,229.13192749023438,236.96275329589844,0.0004547536373138428,447.3794250488281,157.79229736328125,1.0
5322,432.73681640625,144.84559631347656,0.00025722384452819824,446.1418762207031,138.0384979248047,1.0
5323,434.1770935058594,125.843017578125,0.00014448165893554688,437.05084228515625,121.43624877929688,0.9999997615814209
5324,435.0456848144531,98.42494201660156,0.016892075538635254,112.66556549072266,265.40899658203125,0.9910156726837158
5325,434.6332092285156,98.82276916503906,1.0,114.11751556396484,270.98193359375,0.9999139308929443
5326,434.5614318847656,98.81700897216797,1.0,116.31452178955078,274.7477722167969,0.999869167804718
5327,434.3463439941406,99.49905395507812,1.0,240.91510009765625,225.16395568847656,0.9999490976333618
5328,434.483154296875,99.62893676757812,1.0,244.1150360107422,213.3306427001953,0.9999226331710815
5329,434.5762023925781,99.40971374511719,1.0,242.9225311279297,208.5288848876953,0.9999904632568359
5330,434.8269348144531,99.23457336425781,1.0,242.69366455078125,201.1387481689453,0.9998012781143188
5331,434.8185729980469,99.1754150390625,1.0,121.95825958251953,251.04510498046875,0.9998886585235596
5332,434.977783203125,99.40330505371094,1.0,246.14501953125,203.02484130859375,0.999986469745636
5333,434.67791748046875,99.5247573852539,1.0,246.7220001220703,210.44342041015625,0.9999954700469971
5334,434.5043640136719,99.5339584350586,1.0,248.32797241210938,217.73976135253906,0.9997988939285278
5335,434.31732177734375,99.37483215332031,1.0,114.00009155273438,263.1340637207031,0.9975311756134033
5336,434.46282958984375,99.49334716796875,1.0,243.49774169921875,230.57666015625,0.9876517653465271
5337,435.36199951171875,99.5479965209961,1.0,240.68426513671875,234.3845672607422,0.9946976900100708
5338,229.09483337402344,236.2570037841797,0.000326305627822876,430.33154296875,139.01304626464844,0.9999998807907104
5339,435.1796569824219,159.57444763183594,0.00033038854598999023,442.58740234375,153.63059997558594,1.0
5340,436.4335021972656,172.91868591308594,0.00041434168815612793,441.9471130371094,163.8301544189453,1.0
5341,436.43572998046875,173.68218994140625,0.00039774179458618164,441.7888488769531,164.27133178710938,1.0
5342,436.572021484375,172.8084716796875,0.0003795921802520752,441.5268859863281,163.00111389160156,1.0
5343,436.9180908203125,166.14500427246094,0.00019621849060058594,440.5885925292969,156.281982421875,1.0
5344,435.28826904296875,143.66917419433594,0.00021535158157348633,441.4286804199219,137.4189453125,1.0
5345,434.22113037109375,124.11494445800781,0.00012812018394470215,433.63092041015625,118.27999877929688,1.0
5346,434.26318359375,98.14945220947266,0.9999307990074158,112.86982727050781,261.4030456542969,0.9939664602279663
5347,434.91668701171875,98.26555633544922,1.0,114.02880096435547,267.494384765625,0.9998871088027954
5348,434.8763732910156,98.26471710205078,1.0,115.72229766845703,272.5633239746094,0.9998538494110107
5349,434.6632385253906,98.36512756347656,1.0,242.16921997070312,220.95127868652344,0.9999483823776245
5350,434.4302673339844,98.59557342529297,1.0,244.8112335205078,208.65817260742188,0.9998407959938049
5351,434.42034912109375,98.4278335571289,1.0,243.57554626464844,202.6965789794922,0.9999889135360718
5352,434.545654296875,98.49005126953125,1.0,242.79261779785156,200.40719604492188,0.9999154210090637
5353,434.62762451171875,98.5865249633789,1.0,246.2786407470703,203.201416015625,0.9999502301216125
5354,434.7476806640625,98.79619598388672,1.0,117.49118041992188,255.31471252441406,0.9999735355377197
5355,434.72479248046875,98.831298828125,1.0,249.71725463867188,211.09173583984375,0.9999798536300659
5356,434.8354187011719,98.71424102783203,1.0,249.2237091064453,219.93951416015625,0.9999594688415527
5357,435.0136413574219,98.77501678466797,1.0,248.2946014404297,225.38143920898438,0.9992878437042236
5358,434.64520263671875,99.16773986816406,1.0,245.5606231689453,231.09307861328125,0.9750152826309204
5359,434.9342346191406,99.61445617675781,1.0,241.7957763671875,237.0295867919922,0.9897805452346802
5360,435.9747314453125,98.36627197265625,1.0,424.29376220703125,143.9669189453125,1.0
5361,434.9794921875,98.50614166259766,1.0,432.8866271972656,174.8004608154297,1.0
5362,435.15960693359375,98.52069091796875,1.0,426.5773620605469,194.87689208984375,1.0
5363,420.1553649902344,204.98146057128906,0.0002981126308441162,424.46563720703125,194.4190216064453,1.0
5364,228.38523864746094,236.03965759277344,0.0005113482475280762,427.2376708984375,186.81857299804688,1.0
5365,444.3016052246094,178.0306396484375,0.00017780065536499023,434.0650634765625,174.56900024414062,1.0
5366,229.37088012695312,236.5916290283203,0.0003910362720489502,444.98577880859375,147.73373413085938,1.0
5367,446.2032165527344,131.14971923828125,0.00017464160919189453,438.1601257324219,126.15888977050781,1.0
5368,435.59136962890625,97.65176391601562,0.06682878732681274,111.81608581542969,264.6697998046875,0.9932671785354614
5369,434.3288269042969,98.73956298828125,1.0,113.09307861328125,269.5633544921875,0.9998515844345093
5370,434.36029052734375,98.76871490478516,1.0,114.88700103759766,272.3407287597656,0.9984589219093323
5371,434.5569152832031,98.80384826660156,1.0,115.28762817382812,274.69866943359375,0.9999273419380188
5372,434.3847351074219,98.76786804199219,1.0,243.45079040527344,210.2617645263672,0.9999985098838806
5373,434.3221435546875,98.60296630859375,1.0,243.16014099121094,203.431884765625,0.9999796152114868
5374,434.795654296875,98.76061248779297,1.0,244.15525817871094,199.57861328125,0.9996684789657593
5375,434.806884765625,98.79483032226562,1.0,246.50706481933594,203.05235290527344,0.9999959468841553
5376,434.4668884277344,99.20057678222656,1.0,249.82879638671875,207.85313415527344,0.999891996383667
5377,434.6677551269531,99.10128784179688,1.0,250.93841552734375,211.67698669433594,0.9999510049819946
5378,434.4627990722656,99.17831420898438,1.0,249.5378875732422,220.97280883789062,0.9999423027038574
5379,434.6592102050781,99.09154510498047,1.0,247.9136199951172,226.1566619873047,0.9929832220077515
5380,434.79034423828125,99.28555297851562,1.0,109.63086700439453,268.59136962890625,0.9669150114059448
5381,434.8529052734375,99.35130310058594,1.0,241.90577697753906,237.37030029296875,0.9964002370834351
5382,436.66766357421875,96.4449234008789,0.8944905996322632,424.4452819824219,139.61801147460938,0.999998927116394
5383,435.8948669433594,98.05684661865234,0.9999996423721313,427.0041198730469,169.8699188232422,1.0
5384,416.9753723144531,174.5247802734375,0.00025957822799682617,427.9244384765625,178.947265625,1.0
5385,228.1664276123047,236.2560577392578,0.00031706690788269043,428.6511535644531,179.18309020996094,1.0
5386,228.90960693359375,236.64608764648438,0.0002893209457397461,429.14813232421875,175.28253173828125,1.0
5387,228.9866485595703,236.75242614746094,0.0006170868873596191,437.6560363769531,160.55743408203125,1.0
5388,436.6054382324219,149.8826141357422,0.0003400146961212158,439.1829528808594,142.2827911376953,1.0
5389,433.65771484375,123.28063201904297,0.00022935867309570312,432.1804504394531,116.20333099365234,0.9999997615814209
5390,434.66558837890625,99.16085052490234,1.0,110.7840805053711,265.53515625,0.9892454147338867
5391,434.6458740234375,98.80754852294922,1.0,112.33316802978516,270.30108642578125,0.9999271631240845
5392,434.61419677734375,98.80938720703125,1.0,115.00215911865234,273.59722900390625,0.9998378753662109
5393,434.6678771972656,98.99801635742188,1.0,242.46847534179688,221.13792419433594,0.9999632835388184
5394,434.9175109863281,98.84166717529297,1.0,243.56326293945312,209.12327575683594,0.9999980926513672
5395,434.9459228515625,98.77203369140625,1.0,242.33642578125,200.91429138183594,0.9999409317970276
5396,435.2483215332031,98.79605865478516,1.0,244.22711181640625,199.79901123046875,0.9998921155929565
5397,434.64886474609375,99.76202392578125,1.0,247.4398651123047,202.34742736816406,0.999992847442627
5398,434.839111328125,99.13274383544922,1.0,250.404052734375,207.69287109375,0.9999614953994751
5399,435.14788818359375,99.3857192993164,1.0,250.7840576171875,212.30975341796875,0.999995768070221
5400,435.0799560546875,99.44562530517578,1.0,248.7216033935547,221.69139099121094,0.9999852776527405
5401,434.8324279785156,99.50872802734375,1.0,247.29928588867188,227.19964599609375,0.9998072385787964
5402,435.0038757324219,99.6498031616211,1.0,110.63536834716797,268.4326477050781,0.9727107882499695
5403,434.7583312988281,99.32058715820312,1.0,241.61691284179688,236.67466735839844,0.9919984340667725
5404,436.89971923828125,98.3201675415039,0.6348233222961426,424.57763671875,137.32119750976562,0.9999999403953552
5405,443.78179931640625,162.81480407714844,0.0003307163715362549,432.7095642089844,158.59483337402344,1.0
5406,228.63145446777344,236.14585876464844,0.0003663301467895508,434.53515625,167.8765106201172,1.0
5407,229.21690368652344,236.87429809570312,0.0003705620765686035,436.5478820800781,168.12005615234375,1.0
5408,229.6919403076172,236.39158630371094,0.00020197033882141113,432.492919921875,167.30978393554688,1.0
5409,436.3633728027344,165.4957733154297,0.00015050172805786133,439.101806640625,153.30567932128906,1.0
5410,435.33905029296875,142.6888427734375,0.00019341707229614258,437.212646484375,135.76268005371094,1.0
5411,434.10369873046875,113.96407318115234,9.950995445251465e-05,431.9394226074219,107.57530212402344,0.9995294809341431
5412,434.2935791015625,98.64580535888672,1.0,111.75392150878906,268.46441650390625,0.9963020086288452
5413,434.3856506347656,98.95277404785156,1.0,242.91146850585938,227.2584228515625,0.9998277425765991
5414,434.31353759765625,99.3179931640625,1.0,116.31107330322266,274.2254333496094,0.9998777508735657
5415,434.68389892578125,99.29443359375,1.0,243.54380798339844,213.92564392089844,0.9999617338180542
5416,434.64923095703125,99.43716430664062,1.0,243.02133178710938,204.57151794433594,0.9999804496765137
5417,434.7214050292969,99.2654037475586,1.0,123.14180755615234,259.529052734375,0.9999123811721802
5418,434.87335205078125,99.36885070800781,1.0,245.10260009765625,199.24745178222656,0.9997325539588928
5419,434.8516845703125,99.30957794189453,1.0,247.16754150390625,202.7232666015625,0.9999842643737793
5420,435.0721740722656,99.4813461303711,1.0,249.21566772460938,208.4276885986328,0.999981164932251
5421,434.9447326660156,99.49687194824219,1.0,250.4813232421875,211.01597595214844,0.9999537467956543
5422,434.9833679199219,99.59395599365234,1.0,249.74440002441406,218.86328125,0.9998571276664734
5423,435.0370178222656,99.6626205444336,1.0,247.48388671875,225.5170440673828,0.9997551441192627
5424,434.955810546875,99.6581039428711,1.0,246.9359588623047,230.29791259765625,0.9929112195968628
5425,434.79425048828125,99.39962005615234,1.0,242.5856170654297,234.2006378173828,0.9894753694534302
5426,436.95989990234375,99.02058410644531,0.005548238754272461,426.5661315917969,131.9429168701172,1.0
5427,435.3451843261719,156.79815673828125,0.00043654441833496094,438.8940734863281,146.85494995117188,1.0
5428,435.63104248046875,169.73191833496094,0.00033470988273620605,436.323486328125,159.8385772705078,1.0
5429,229.15203857421875,236.1063232421875,0.0005636513233184814,436.643310546875,159.12167358398438,1.0
5430,436.0286865234375,165.33450317382812,0.0002372264862060547,438.2396545410156,154.38851928710938,1.0
5431,435.746826171875,154.82533264160156,0.0005631744861602783,437.2261047363281,144.57199096679688,1.0
5432,443.9682922363281,130.765869140625,0.00025328993797302246,434.98089599609375,126.3132553100586,1.0
5433,435.4139099121094,98.63742065429688,0.678694486618042,110.55110931396484,262.47332763671875,0.8869427442550659
5434,434.9307556152344,98.7492904663086,1.0,111.96383666992188,268.1788635253906,0.9979309439659119
5435,434.7107849121094,98.40533447265625,1.0,114.94303131103516,272.2248229980469,0.9977526664733887
5436,434.92926025390625,98.7129898071289,1.0,116.80377197265625,273.9527893066406,0.9992661476135254
5437,434.6928405761719,98.99916076660156,1.0,244.31585693359375,209.19424438476562,0.9999175071716309
5438,434.664794921875,99.29740905761719,1.0,122.25737762451172,264.3818054199219,0.9988466501235962
5439,435.0083923339844,99.14218139648438,1.0,242.13497924804688,198.72601318359375,0.9998995065689087
5440,435.2756652832031,99.28001403808594,1.0,245.1691131591797,199.86712646484375,0.9998844265937805
5441,435.3210144042969,99.4820327758789,1.0,248.55691528320312,205.7430877685547,0.9998002052307129
5442,434.9672546386719,99.41564178466797,1.0,250.6116485595703,209.15277099609375,0.9999597072601318
5443,434.8765869140625,99.57784271240234,1.0,114.10797119140625,260.01593017578125,0.9999675750732422
5444,434.9140930175781,99.55204772949219,1.0,249.68026733398438,223.6365203857422,0.9992407560348511
5445,434.8076477050781,99.70712280273438,1.0,245.20672607421875,227.7876739501953,0.9997894763946533
5446,435.2275695800781,99.5392837524414,1.0,242.6559600830078,232.4117431640625,0.9972954988479614
5447,435.5529479980469,99.9476318359375,1.0,415.2186584472656,124.46695709228516,0.9984651803970337
5448,436.3036804199219,99.09259796142578,1.0,424.8005676269531,159.2743682861328,1.0
5449,436.72613525390625,97.35498046875,0.6383424997329712,421.23309326171875,176.1635284423828,1.0
5450,116.03538513183594,472.9212646484375,0.00048235058784484863,427.42950439453125,174.9156951904297,1.0
5451,228.9742431640625,236.5666961669922,0.0004691481590270996,430.6729431152344,170.06710815429688,1.0
5452,443.34967041015625,163.50192260742188,0.00017383694648742676,433.0516052246094,164.9754180908203,1.0
5453,446.69677734375,155.43873596191406,8.985400199890137e-05,441.2344055175781,147.7433624267578,0.9999998807907104
5454,435.9665222167969,140.99012756347656,0.000561058521270752,438.27777099609375,131.37503051757812,1.0
5455,109.30962371826172,246.88856506347656,0.00016736984252929688,429.9322814941406,106.47062683105469,0.9999971389770508
5456,434.42840576171875,98.4108657836914,1.0,113.31016540527344,263.8735656738281,0.9611508250236511
5457,434.7679443359375,98.4642105102539,1.0,114.10075378417969,269.73065185546875,0.9999142289161682
5458,434.6671447753906,98.69304656982422,1.0,115.96206665039062,272.60418701171875,0.9995377063751221
5459,434.4660339355469,98.90629577636719,1.0,117.49724578857422,272.2987060546875,0.9987256526947021
5460,434.7252502441406,99.5440673828125,1.0,242.74899291992188,206.21702575683594,0.9998453855514526
5461,434.7634582519531,99.34523010253906,1.0,243.45355224609375,198.94320678710938,0.998224675655365
5462,434.6904296875,99.2428207397461,1.0,245.4202423095703,199.12257385253906,0.9998661279678345
5463,434.82025146484375,98.97150421142578,1.0,247.00747680664062,203.94393920898438,0.9999838471412659
5464,434.59222412109375,99.01664733886719,1.0,250.5874481201172,208.79705810546875,0.9997954964637756
5465,434.5345458984375,99.70121765136719,1.0,114.30796813964844,261.80743408203125,0.9999740123748779
5466,434.6397705078125,99.7614974975586,1.0,249.64743041992188,225.08059692382812,0.9998775720596313
5467,434.5455017089844,99.83946228027344,1.0,250.6524658203125,228.97117614746094,0.9994441270828247
5468,434.6770324707031,99.76017761230469,1.0,306.5508117675781,188.8645782470703,0.9969633221626282
5469,434.84033203125,99.62236022949219,1.0,243.73988342285156,238.17086791992188,0.8339378833770752
5470,235.4227294921875,233.4532012939453,0.00012999773025512695,431.5741271972656,139.3599395751953,0.9999997615814209
5471,435.64862060546875,172.7532501220703,0.0002537667751312256,437.6262512207031,163.08782958984375,1.0
5472,435.6582946777344,186.08946228027344,0.0003052949905395508,437.48504638671875,175.50283813476562,1.0
5473,436.40985107421875,186.87416076660156,0.0001901388168334961,440.61322021484375,175.4656982421875,1.0
5474,436.99615478515625,182.5946044921875,0.00020954012870788574,441.1606750488281,174.22207641601562,0.9999999403953552
5475,436.029052734375,179.61634826660156,0.0002715885639190674,439.2167663574219,167.07449340820312,1.0
5476,435.47283935546875,158.0692901611328,0.0003993511199951172,443.1323547363281,149.4273223876953,1.0
5477,435.6122131347656,140.81503295898438,0.0004863739013671875,438.8661804199219,130.302978515625,1.0
5478,432.77545166015625,106.1270980834961,8.514523506164551e-05,110.98026275634766,263.09320068359375,0.9915673732757568
5479,434.7718200683594,97.8180923461914,1.0,111.8755111694336,269.09283447265625,0.9990043640136719
5480,435.0880126953125,98.46208953857422,1.0,114.02871704101562,272.8144836425781,0.9858453273773193
5481,434.74658203125,98.48992919921875,1.0,114.9808578491211,276.15472412109375,0.9998375177383423
5482,435.0547180175781,99.00128173828125,1.0,244.84495544433594,219.0956268310547,0.9999681711196899
5483,435.1182861328125,99.08647155761719,1.0,244.38238525390625,207.2574005126953,0.9999955892562866
5484,435.1661071777344,98.92124938964844,1.0,123.16266632080078,261.0145263671875,0.9998058080673218
5485,435.20025634765625,99.04430389404297,1.0,244.9213409423828,199.0065155029297,0.9998722076416016
5486,435.3219299316406,98.99868774414062,1.0,246.8764190673828,202.46275329589844,0.9999933242797852
5487,435.447021484375,99.2814712524414,1.0,249.9632568359375,207.409912109375,0.9994877576828003
5488,435.3091735839844,99.2833023071289,1.0,115.63605499267578,259.82037353515625,0.999992847442627
5489,435.0857849121094,99.77420043945312,1.0,251.91128540039062,221.62940979003906,0.9993441104888916
5490,435.19940185546875,99.25907897949219,1.0,248.08116149902344,226.90921020507812,0.9999168515205383
5491,435.3718566894531,99.62081909179688,1.0,246.47705078125,233.27598571777344,0.9998459815979004
5492,435.13653564453125,99.42584228515625,1.0,241.5264892578125,237.95339965820312,0.9725878238677979
5493,436.75311279296875,99.9739761352539,1.0,419.6299743652344,129.3192596435547,0.9999996423721313
5494,435.6853942871094,156.02301025390625,0.0004057884216308594,437.08721923828125,146.18167114257812,1.0
5495,434.4267272949219,159.9242706298828,0.00013774633407592773,441.8410339355469,156.953369140625,1.0
5496,433.61968994140625,159.4424285888672,0.00020945072174072266,444.3185119628906,160.37599182128906,1.0
5497,234.0814666748047,234.35231018066406,0.0003706216812133789,444.19915771484375,158.1334991455078,1.0
5498,434.7222595214844,160.82562255859375,0.000370711088180542,442.8387451171875,153.29061889648438,1.0
5499,433.9369812011719,143.88571166992188,0.0002995729446411133,442.3809509277344,144.07192993164062,1.0
5500,444.58477783203125,130.3890380859375,0.00027048587799072266,435.2839660644531,124.37728118896484,1.0
5501,435.6146545410156,97.65463256835938,0.9999680519104004,110.9433822631836,263.8328857421875,0.9033005237579346
5502,434.8815612792969,98.88408660888672,1.0,111.67683410644531,270.7479248046875,0.9985119104385376
5503,434.910400390625,98.70514678955078,1.0,113.4747543334961,273.88134765625,0.9988504648208618
5504,435.0369567871094,98.9708023071289,1.0,241.55970764160156,225.28741455078125,0.9999021887779236
5505,434.7948913574219,99.33233642578125,1.0,243.91432189941406,213.45108032226562,0.9999977350234985
5506,434.75848388671875,99.21534729003906,1.0,243.4942626953125,204.35391235351562,0.9999902248382568
5507,434.7948303222656,99.05500793457031,1.0,244.01876831054688,199.4998779296875,0.9999054074287415
5508,435.2842102050781,98.94263458251953,1.0,245.95896911621094,201.2354278564453,0.9999953508377075
5509,435.0214538574219,99.23658752441406,1.0,249.55001831054688,207.7117156982422,0.999802827835083
5510,434.9492492675781,99.47193145751953,1.0,250.9931640625,211.29051208496094,0.9999889135360718
5511,435.10430908203125,99.5929183959961,1.0,112.8100357055664,261.8799743652344,0.9997161030769348
5512,435.3384704589844,99.2369155883789,1.0,247.16116333007812,226.98231506347656,0.9999811053276062
5513,434.99151611328125,99.5975112915039,1.0,310.3750305175781,180.74261474609375,0.9987929463386536
5514,434.9646301269531,99.80364227294922,1.0,244.05380249023438,237.0119171142578,0.9992495775222778
5515,434.9053039550781,99.84886932373047,1.0,242.38644409179688,238.75132751464844,0.9845011830329895
5516,437.377685546875,97.97786712646484,0.9995417594909668,425.92633056640625,145.08168029785156,1.0
5517,227.9513702392578,236.26809692382812,0.0003272593021392822,435.2520751953125,167.0498809814453,1.0
5518,435.10430908203125,195.72079467773438,0.0001806020736694336,435.0196533203125,183.3865203857422,1.0
5519,436.5148010253906,195.41390991210938,0.00033083558082580566,439.3090515136719,182.55502319335938,1.0
5520,435.7166748046875,195.73004150390625,0.00022453069686889648,436.4047546386719,183.34628295898438,1.0
5521,435.4232482910156,187.2347412109375,0.0003063976764678955,437.41375732421875,176.8095703125,1.0
5522,459.32879638671875,171.16879272460938,0.000201493501663208,446.48333740234375,162.20025634765625,1.0
5523,233.13450622558594,235.1212158203125,0.00015532970428466797,445.0362243652344,146.8452606201172,1.0
5524,445.4834289550781,130.201416015625,0.00012573599815368652,436.85772705078125,123.44309997558594,1.0
5525,435.0062255859375,98.96906280517578,1.0,110.61514282226562,265.0674743652344,0.9899940490722656
5526,435.1871032714844,98.35963439941406,1.0,111.88526153564453,270.93829345703125,0.997856855392456
5527,435.0403137207031,98.93234252929688,1.0,309.5891418457031,178.7703399658203,0.999629020690918
5528,435.1211242675781,98.6953353881836,1.0,241.66558837890625,226.4557342529297,0.9998725056648254
5529,435.13311767578125,99.1185531616211,1.0,117.99736022949219,273.1436767578125,0.9988534450531006
5530,435.3487548828125,99.077880859375,1.0,244.1268310546875,204.28207397460938,0.9999880790710449
5531,435.2474670410156,99.3415756225586,1.0,243.10533142089844,199.32962036132812,0.9995371103286743
5532,435.2214660644531,99.1143569946289,1.0,244.0108184814453,199.53819274902344,0.9999139904975891
5533,435.29412841796875,99.1104965209961,1.0,247.0286407470703,205.66763305664062,0.9999796152114868
5534,435.3443603515625,98.55394744873047,1.0,116.63908386230469,257.7905578613281,0.9996942281723022
5535,435.4607238769531,99.37760162353516,1.0,114.320068359375,259.53228759765625,0.9999359846115112
5536,435.0569152832031,100.01087951660156,1.0,249.46507263183594,224.52525329589844,0.9995104074478149
5537,435.1576232910156,99.68263244628906,1.0,248.47470092773438,228.3820037841797,0.9994679093360901
5538,435.2982177734375,99.56433868408203,1.0,244.8043670654297,234.77865600585938,0.9974319934844971
5539,435.8707275390625,99.72369384765625,1.0,240.9892578125,237.6874542236328,0.9832441806793213
5540,229.12709045410156,235.90451049804688,0.00018534064292907715,427.13818359375,146.9492645263672,1.0
5541,417.9253234863281,159.8383331298828,0.00030663609504699707,427.0926208496094,161.09625244140625,1.0
5542,228.91958618164062,236.0000762939453,0.0003407299518585205,430.6107177734375,162.97390747070312,1.0
5543,435.0617370605469,170.50486755371094,0.00039646029472351074,436.735595703125,159.7756805419922,1.0
5544,435.96331787109375,166.57997131347656,0.00025326013565063477,438.4415588378906,157.35183715820312,1.0
5545,435.624755859375,164.68658447265625,0.0002034902572631836,439.3992004394531,152.43069458007812,1.0
5546,435.2865905761719,144.6055145263672,0.00031444430351257324,442.64337158203125,136.90249633789062,1.0
5547,434.5980224609375,124.51219177246094,0.0002561509609222412,436.0824279785156,117.93951416015625,1.0
5548,435.14068603515625,98.77872467041016,0.969159722328186,424.2056579589844,95.84138488769531,0.9988449215888977
5549,434.58905029296875,98.89607238769531,1.0,111.81232452392578,265.1728515625,0.9990979433059692
5550,434.7498474121094,99.53439331054688,1.0,111.92837524414062,270.7240295410156,0.9993492960929871
5551,434.8537902832031,99.87480163574219,1.0,113.49015045166016,273.46710205078125,0.9991764426231384
5552,435.0832824707031,99.92357635498047,1.0,116.01651763916016,273.1742248535156,0.9995630979537964
5553,434.7488098144531,99.44970703125,1.0,242.70220947265625,203.82403564453125,0.9997482299804688
