145,368,2.68319251273375,8.0341615008861,7.37739819147625,9.92779027317115
420,731,2.6805202655546,8.12642429074187,7.3050288150185,9.9280239077889
1089,1169,2.68276840513917,7.87119776532031,7.37177506969605,9.84945879943965
1476,1580,2.70403049127418,7.9574070454097,7.38566603468285,9.88033744780595
1605,1683,2.86989502095983,7.99425629351911,7.53776731761361,9.882508387549
1970,2102,2.87598320397369,7.92581924208827,7.49056278265011,9.84953920369548
2137,2284,2.84281461559541,7.96748373612756,7.4610319890474,9.79096201838701
2803,2950,2.82248245632118,7.93201111890905,7.43751324912315,9.97197122198107
3221,3358,2.78322323095688,7.97379708627278,7.43926663793646,9.91733902471675
3381,3511,2.78539091871496,7.97585120738314,7.44718846521879,9.79265026929902
3673,18430,2.77530672398543,7.95170982616724,7.43491779114302,9.88714583496334
18466,19594,3.17076937402804,7.81430227292416,7.75584309063799,9.58706018131931
19605,24461,3.28981709062008,7.86862044384255,7.81235745078639,9.69366346086775
24467,26203,3.40941314410446,7.75271045918367,7.82504096067041,9.649137475112
26210,26541,3.42325198022943,7.7493009666948,7.79577650521931,9.62389131871666
26546,29419,3.15779384813811,7.84695553308857,7.73473957128692,9.4354689328928
29428,30169,3.39158015502126,7.70319549879546,7.80473337675396,9.66922135303245
30171,31658,3.62695677238598,7.55756267410261,7.74560309292977,9.60251226657775
31661,31967,3.41961534399735,7.67087371507173,7.84753084182739,9.65719655000374
31974,32823,3.49662612927587,7.77221294230285,7.94275829666539,9.54530207537608
32830,32925,3.5814494835703,7.80466325607034,7.88791687865006,9.65217317853655
32928,33012,3.68479283232438,7.66438474223173,7.84864789561221,9.69158305523703
33018,33117,3.83693540902962,7.60870577032261,7.88611110888029,9.63876354925783
33122,34398,3.77268611339101,7.55922855815821,7.88576937558358,9.60422086106499
34408,34635,3.54525520470724,7.78974357269065,7.91854429473147,9.66312542571877
34646,35137,3.73606824038322,7.72637379432528,7.89232249845538,9.64540957850723
35141,36256,3.38411587163022,7.5909123968995,7.78104852375231,9.60340152966436
36269,36521,3.80802527406162,7.57479510537542,7.9836280363843,9.46551420250718
36523,36740,4.02844847294322,7.66288978851354,7.9239711426852,9.62211440526096
36748,38183,3.78868763906914,7.6071090196114,7.91154604906227,9.61199049704121
38192,38606,3.93531061473646,7.708667396253,8.06441588150827,9.47782169567999
38611,39422,3.76740568562558,7.64332734749292,7.94391347650896,9.62060545102783
39424,39521,3.85236271640711,7.75805926350628,7.90220461393658,9.75074457928417
39528,39890,4.07349188076822,7.62344692642265,7.9820622268476,9.61663927350726
39893,40077,3.99148934765866,7.56929244729285,7.91318040145071,9.59718165912695
40089,40179,3.84404248071586,7.63396734208532,7.95522361631818,9.56007618777588
40184,40282,3.82276806915015,7.60325096210121,7.91397236941154,9.6097727741237
40282,41063,3.75397205352783,7.64088168792193,7.8812699568899,9.61995832596091
41099,41201,3.9268695104173,7.62328256646033,7.86525969145817,9.70068635840865
41208,42027,3.96318975247835,7.67276285417404,7.91577615235981,9.63513251381053
42031,43033,3.87315273284912,7.73731872345928,8.01578903198242,9.61304614768211
43035,43298,4.03491538867616,7.65375542723759,7.93577679416589,9.58878945805886
43301,44780,3.86471064467179,7.63554855506179,7.95278674677798,9.60622395372557
44791,44870,4.01455272708023,7.72900265683696,8.0206364916082,9.6648371095026
44885,45012,4.01268187322115,7.71276959143449,8.08789284605729,9.6129125335906
45030,45327,3.84920372527062,7.74364628836406,8.04112209837853,9.61000395984185
45334,46012,3.88365077344995,7.68051147460938,8.02429506653234,9.60113851035514
46021,46114,3.8408189823753,7.73054275778528,7.88271048194484,9.74920691513434
46114,46862,3.9164726357711,7.70100238015843,7.9443389491031,9.62256561172964
46879,47833,3.78076246607373,7.62636285856441,7.96812079803288,9.49037927737589
47840,48134,3.95174126876028,7.6766095842634,7.96370299238907,9.75958196128287
48137,48246,3.88650285570245,7.63204089440535,7.97290036552831,9.59956923428313
48246,48348,3.8275829114412,7.63576813275806,7.90906103033768,9.52306342041866
48356,48690,3.80723225442987,7.58160988766696,7.87160711678845,9.54727468221076
48691,49598,3.58944315659372,7.67835876252178,7.88372591922158,9.52263277166812
49606,49824,3.93219033179924,7.68112732004483,7.97136752926118,9.67312802836455
49847,49965,3.69438222625799,7.72190621228722,7.89223944931699,9.6864215172957
49972,51035,3.91817905400929,7.64835344374388,8.05968836734169,9.4217237944387
51042,51140,4.01934884096447,7.60214882029889,7.95833010422556,9.70176836339439
51151,51515,3.92679693636532,7.45194502993977,7.8039278082989,8.89724172589
