38,81,2.61245043984411,8.64731347038399,9.94747763070446,6.60263359846646
96,451,2.66961842775345,8.72289096021486,10.4259593863236,8.18422433806629
530,765,2.71040748295031,8.80990078889535,10.4415281822807,8.57525521786786
773,853,2.66915301830448,8.77543438694711,10.2385180735449,8.17295631234423
1017,1159,2.66074338027735,8.80103993730502,10.3979308205928,8.42748686071812
1191,1370,2.66241948950614,8.74966047542952,10.4297142850155,8.28507956777804
1444,1575,2.6966338709781,8.77675969105011,10.3304484183328,8.35556178076342
1635,2049,2.65798522646413,8.72221562511993,10.2053617008945,8.16565341041202
2256,2376,2.72654905191317,8.82618445936013,10.541426621468,8.42665262051033
2447,2599,2.67401861865618,8.77752699872296,10.5426289045323,8.61233058845263
2608,2774,2.63180180599815,8.73908868982402,10.5020423688387,8.62055262123666
2823,2919,2.6655352692855,8.72034531968811,10.3163650713469,8.2696314582426
3007,3877,2.68870919079276,8.76436516154285,10.2895428879172,8.14212379863276
3939,4051,2.67370433536488,8.74282741551905,10.4425130571638,8.61837382126973
4115,4164,2.66802473106848,8.67085121745751,10.1003651483821,8.0624603704996
4195,4557,2.68885643858659,8.7688965166072,10.422685334557,8.46828779692434
4598,4711,2.65048963384222,8.70144069501372,10.4580877299297,8.2990193877308
4786,4879,2.63069825159216,8.72887826678558,10.1270762044637,7.90314038303081
4893,5514,2.63025283813477,8.69403735436629,10.2471255921481,8.19670971594621
5696,5828,2.68736754610239,8.77122444944083,10.4857892170013,8.68310184413028
5879,6006,2.67746708412402,8.75021904603114,10.4458516425932,8.60742255082817
6166,6501,2.63433741291741,8.78712439899782,10.4830735241833,8.63316629507083
6527,7176,2.67636670006646,8.65085699770862,10.2611799035621,8.14312415886639
7176,7274,2.68553583245528,8.66608995178435,10.5233282791941,8.61842883173182
7492,7742,2.69459953333317,8.73147474174262,10.4715834463826,8.53330531613502
7773,7859,2.69107463328462,8.6579361859099,10.5158410260552,8.07322498813324
7925,7983,2.70053739914816,8.69392417635137,10.3274148669846,8.29229474780625
7996,8213,2.65524451893971,8.58133873339018,9.87561577244809,7.96066840529264
8303,8782,2.71338165392415,8.66681947228682,10.4914989879602,8.21852607082918
8796,9588,2.6864214278104,8.76325334821429,10.4615538078442,8.51471195376016
9614,9756,2.25774762226127,8.95436713119863,10.0099878422698,7.97172599553232
