1,18,5.58925207526859,1,18,361,906
2,6,8.62482031624341,19,24,1031,1151
3,4,4.35935626839103,25,28,1343,1500
4,4,5.33594201609676,32,35,2147,2280
5,110,7.04114160375869,45,154,3187,5803
6,114,6.21621523372606,155,268,5877,8951
7,6,7.46640119462416,269,274,9044,9189
8,44,6.941230911615,275,318,9281,10344
9,8,8.18386414785514,319,326,10450,10615
10,4,5.79990333494441,327,330,10729,10852
11,33,5.89148947565744,331,363,10957,11896
12,18,5.5072818504467,364,381,12096,12653
13,6,5.00236222660702,382,387,12759,12968
14,24,7.63731251458512,388,411,13052,13582
15,6,6.80606496010886,417,422,14276,14432
16,28,7.01039875815793,426,453,14631,15308
17,5,6.13045610593426,456,460,15726,15875
18,38,5.93295757935331,461,498,15965,17036
19,6,6.80606496010886,499,504,17209,17371
20,4,17.1013253527155,506,509,17575,17615
21,4,6.06336213430346,512,515,17837,17960
22,31,7.08107449594933,516,546,18072,18811
23,61,6.86341798215512,550,610,19157,20640
24,110,6.12837269419978,611,720,20732,23732
25,4,13.8953219082906,722,725,23971,24032
26,124,6.1446266726351,726,849,24154,27530
27,126,6.60697087863974,850,975,27604,30797
28,301,6.35811166195969,976,1276,30873,38772
29,74,6.97529739274694,1277,1350,38882,40657
30,5,5.37885036038302,1351,1355,40735,40891
31,39,6.18756247058261,1356,1394,40977,42035
32,62,6.32700406152842,1395,1456,42184,43820
33,58,6.37951515684806,1457,1514,43902,45422
34,25,5.85489234804598,1515,1539,45516,46237
35,30,6.78758625890873,1540,1569,46329,47070
36,6,7.69592543503367,1570,1575,47246,47387
37,47,6.65288905245875,1576,1622,47515,48707
38,57,6.01936757919338,1623,1679,48953,50536
39,13,4.27556569022981,1680,1692,50656,51169
40,4,6.5391531796634,1693,1696,51261,51379
41,37,7.86943822136519,1697,1733,51454,52247
42,53,6.5609487379458,1734,1786,52340,53696
43,26,5.74226083115546,1787,1812,54012,54776
44,25,9.08210220392336,1813,1837,54859,55329
45,53,5.87216409559442,1841,1893,55869,57379
46,48,6.30721387587055,1895,1942,57628,58902
47,57,6.76964979928581,1946,2002,59238,60654
48,26,6.18458610846811,2003,2028,60738,61512
49,99,7.28507197994518,2029,2127,61524,63792
50,5,6.83371298405451,2128,2132,63950,64085
51,41,5.73541549121734,2133,2173,64225,65418
52,73,8.09884286395791,2175,2247,65658,67169
53,55,6.99549744346369,2249,2303,67414,68726
54,20,5.52140464534174,2304,2323,68952,69566
55,76,6.88738521024649,2327,2402,69778,71729
56,20,7.17188620607226,2403,2422,71732,72200
57,16,7.32947517903782,2423,2438,72355,72735
58,36,5.89095193419589,2439,2474,72837,73874
59,54,6.53436592449176,2475,2528,73954,75333
60,12,6.02692024375548,2532,2543,75721,76060
61,6,7.14626012386884,2544,2549,76137,76285
62,27,8.43108885951312,2552,2578,76544,77080
63,53,6.01197858374424,2581,2633,77429,78907
64,5,6.51352642320562,2636,2640,79246,79377
65,4,11.4997604216586,2641,2644,79530,79589
66,39,6.62236661874418,2645,2683,79802,80790
67,5,5.1465038084127,2684,2688,80869,81041
68,32,6.75433227093321,2695,2726,81474,82266
69,31,6.96655305442158,2730,2760,83252,84003
70,4,9.26354793886038,2763,2766,84420,84496
71,21,7.45041923390775,2768,2788,84968,85442
72,23,7.16860773170704,2791,2813,86608,87147
73,10,8.05542129853392,2814,2823,87260,87478
74,24,7.53666272387576,2825,2848,88253,88791
75,18,7.91939812574227,2860,2877,89955,90338
76,34,9.23352675459612,2880,2913,91593,92208
77,4,8.23440609346033,2920,2923,93088,93170
78,44,7.6745524631243,2924,2967,93258,94223
79,29,7.52048684347014,2972,3000,94853,95502
80,4,5.21082113856411,3003,3006,95872,96010
81,8,4.95908752789485,3009,3016,96209,96487
82,21,8.64612639813375,3017,3037,96632,97042
83,6,5.3789146545543,3043,3048,97667,97864
84,20,7.42748913729697,3050,3069,98142,98593
85,8,7.5365049458312,3071,3078,99080,99263
86,28,8.47355041762502,3085,3112,99946,100506
87,13,8.74086691469758,3113,3125,100718,100971
88,24,7.17195764560571,3131,3154,101600,102160
89,13,6.24699663623253,3155,3167,102288,102636
90,4,6.00871263331817,3168,3171,102839,102951
91,21,8.62493839329721,3172,3192,103270,103678
92,9,8.77620672842545,3203,3211,104988,105163
93,10,7.75574571494998,3215,3224,106272,106492
94,22,6.36881212004263,3225,3246,106602,107179
95,9,9.37955950809345,3247,3255,107288,107449
96,4,8.55127200171059,3256,3259,107809,107898
97,4,9.39408172850895,3260,3263,108065,108142
98,39,8.31603786995699,3264,3302,108338,109127
99,10,7.24987916868066,3303,3312,109249,109485
100,21,7.79886359416182,3316,3336,109900,110353
101,9,8.02520508857492,3337,3345,110590,110779
102,18,7.52246291007872,3353,3370,111650,112054
103,6,6.49678769941515,3371,3376,112252,112411
104,14,6.37832584133158,3381,3394,113274,113645
105,7,8.58263854830781,3398,3404,114942,115086
