1,19,7.94037751619419,2,20,17,424
2,4,6.8760027504011,21,24,576,684
3,40,7.33760952910891,26,65,1207,2123
4,15,7.35642706511255,66,80,2539,2889
5,30,7.85306051219406,81,110,3134,3777
6,9,7.04556129638328,111,119,3890,4113
7,32,7.80107264748903,124,155,4891,5583
8,24,6.15679299493775,156,179,5677,6335
9,28,7.75565978505744,180,207,6569,7179
10,54,6.82145473838458,211,264,7560,8888
11,4,10.7575078440163,265,268,9156,9226
12,4,9.95520159283222,269,272,9412,9488
13,8,6.38263922131798,273,280,9598,9815
14,28,7.53052552310258,281,308,9918,10545
15,62,6.81049255239685,312,373,11202,12728
16,4,10.9339407744876,374,377,12949,13022
17,31,7.52421096916691,379,409,13204,13899
18,17,6.00572310083726,410,427,14007,14492
19,26,7.59271877737762,428,454,15000,15577
20,4,9.264263105072,455,458,15810,15891
21,52,7.56620428751577,459,510,15982,17134
22,6,6.85270491491221,512,517,17310,17464
23,44,7.38114676180144,518,561,17863,18863
24,52,7.32951822512897,562,613,19298,20488
25,12,8.13393885989288,615,626,20825,21081
26,42,6.93404948489916,627,668,21187,22204
27,7,8.33730347784669,670,676,22359,22507
28,9,7.01280486221138,677,685,22653,22878
29,7,6.2418261800024,686,692,23017,23212
30,25,8.03212851405627,693,718,23429,23955
31,58,7.13225830252252,725,782,24429,25797
32,55,7.25561760696537,783,837,26114,27384
33,18,6.07574427867412,838,855,27493,27995
34,40,7.65774964263835,856,895,28320,29205
35,4,9.3948171925159,896,899,29325,29406
36,33,7.41600809019062,900,932,29774,30522
37,12,5.81677169171105,933,944,30871,31228
38,4,9.80872976949464,945,948,31394,31474
39,36,7.3295373568874,949,984,31550,32377
40,45,6.3752018813929,986,1030,32653,33837
41,56,6.4711206979566,1032,1087,34087,35537
42,9,6.72964283043792,1089,1097,35716,35949
43,9,6.5248912518126,1101,1109,36247,36489
44,31,6.51027994203752,1110,1140,36616,37421
45,8,7.09555345316937,1145,1152,37804,38003
46,38,7.42835546635737,1153,1190,38090,38950
47,48,6.7944398833621,1199,1246,39591,40777
48,33,7.63199888989105,1253,1285,41549,42277
49,9,5.72786287071989,1290,1298,42554,42826
50,34,7.44993207414871,1302,1335,43089,43857
51,9,6.12536582045882,1336,1344,44062,44319
52,4,9.66650555823982,1345,1348,44400,44479
53,46,6.61810194754431,1349,1396,44607,45772
54,54,7.35648051440872,1406,1459,46413,47645
55,37,7.70239606969629,1462,1498,48245,49054
56,11,5.28592023065844,1502,1512,49311,49667
57,32,7.57940612194947,1513,1544,49883,50596
58,57,6.74082892485748,1545,1601,50915,52333
59,13,7.32325603229739,1602,1614,52425,52726
60,45,6.67583151190273,1616,1660,52939,54070
61,7,8.3376344939851,1662,1668,54177,54328
62,12,5.27959875049498,1669,1680,54404,54797
63,29,8.15454264263415,1681,1709,54909,55510
64,61,7.07831791317264,1713,1773,55739,57183
65,50,6.7838309650226,1779,1828,57749,58986
66,4,10.9349371241122,1831,1834,59312,59381
67,66,6.91719972191461,1835,1900,59465,61070
68,51,6.83060109289616,1903,1953,61244,62498
69,85,6.8207350345049,1955,2039,62785,64871
70,21,7.97650097490559,2040,2060,65079,65524
71,6,7.09555345316943,2061,2066,65635,65786
72,55,6.91635403349194,2067,2122,66018,67355
73,48,7.17192192566103,2124,2171,67849,68975
74,40,7.22630374563414,2180,2219,69642,70571
75,26,6.15826747408403,2220,2245,70719,71432
76,39,7.22570126357134,2246,2284,71511,72420
77,40,6.92616705914949,2289,2328,72827,73798
78,16,6.63670929830619,2329,2344,73918,74334
79,55,6.40438448042974,2345,2401,74433,75870
80,59,6.91846761805369,2402,2460,76017,77446
81,4,5.05284433028766,2462,2466,77533,77676
82,49,7.0925407700473,2470,2518,78008,79165
83,56,6.71787715082035,2519,2577,79501,80898
84,4,10.2607952116287,2579,2582,81060,81136
85,54,6.35451111451063,2586,2641,81356,82787
86,47,6.76194130059466,2642,2688,82887,84053
