1,20,8.03600128576021,1,20,1,424
2,4,6.8760027504011,21,24,576,684
3,41,7.40696133927496,25,65,1193,2123
4,15,7.35642706511255,66,80,2539,2889
5,30,7.85306051219406,81,110,3134,3777
6,9,7.04556129638328,111,119,3890,4113
7,4,10.7584722969338,120,123,4543,4613
8,32,7.80107264748903,124,155,4891,5583
9,24,6.15679299493775,156,179,5677,6335
10,28,7.75565978505744,180,207,6569,7179
11,54,6.82145473838458,211,264,7560,8888
12,4,10.7575078440163,265,268,9156,9226
13,4,9.95520159283222,269,272,9412,9488
14,8,6.38263922131798,273,280,9598,9815
15,28,7.53052552310258,281,308,9918,10545
16,62,6.81049255239685,312,373,11202,12728
17,4,10.9339407744876,374,377,12949,13022
18,32,7.59019283833679,378,409,13188,13899
19,18,6.35900093029827,410,427,14007,14492
20,27,7.88474642266137,428,454,15000,15577
21,4,9.264263105072,455,458,15810,15891
22,52,7.56620428751577,459,510,15982,17134
23,7,7.24987916868047,511,517,17295,17464
24,44,7.38114676180144,518,561,17863,18863
25,52,7.32951822512897,562,613,19298,20488
26,13,8.33725255461966,614,626,20811,21081
27,42,6.93404948489916,627,668,21187,22204
28,8,8.2855761927778,669,676,22338,22507
29,9,7.01280486221138,677,685,22653,22878
30,7,6.2418261800024,686,692,23017,23212
31,26,8.35341365461852,693,718,23429,23955
32,58,7.13225830252252,725,782,24429,25797
33,55,7.25561760696537,783,837,26114,27384
34,18,6.07574427867412,838,855,27493,27995
35,40,7.65774964263835,856,895,28320,29205
36,4,9.3948171925159,896,899,29325,29406
37,33,7.41600809019062,900,932,29774,30522
38,12,5.81677169171105,933,944,30871,31228
39,4,9.80872976949464,945,948,31394,31474
40,36,7.3295373568874,949,984,31550,32377
41,46,6.36017974421015,985,1030,32624,33837
42,56,6.4711206979566,1032,1087,34087,35537
43,10,7.0356472795497,1088,1097,35702,35949
44,9,6.5248912518126,1101,1109,36247,36489
45,31,6.51027994203752,1110,1140,36616,37421
46,8,7.09555345316937,1145,1152,37804,38003
47,38,7.42835546635737,1153,1190,38090,38950
48,4,11.4997604216576,1191,1194,39187,39253
49,4,10.5866784296432,1195,1198,39441,39514
50,48,6.7944398833621,1199,1246,39591,40777
51,4,8.3373862294169,1247,1250,40873,40963
52,33,7.63199888989105,1253,1285,41549,42277
53,13,4.75372070062524,1286,1298,42360,42826
54,34,7.44993207414871,1302,1335,43089,43857
55,9,6.12536582045882,1336,1344,44062,44319
56,4,9.66650555823982,1345,1348,44400,44479
57,48,6.90584551048102,1349,1396,44607,45772
58,54,7.35648051440872,1406,1459,46413,47645
59,37,7.70239606969629,1462,1498,48245,49054
60,12,5.52749159360663,1501,1512,49296,49667
61,32,7.57940612194947,1513,1544,49883,50596
62,57,6.74082892485748,1545,1601,50915,52333
63,13,7.32325603229739,1602,1614,52425,52726
64,46,6.5058434731775,1615,1660,52884,54070
65,8,8.55127200171007,1661,1668,54161,54328
66,12,5.27959875049498,1669,1680,54404,54797
67,29,8.15454264263415,1681,1709,54909,55510
68,61,7.07831791317264,1713,1773,55739,57183
69,50,6.7838309650226,1779,1828,57749,58986
70,4,10.9349371241122,1831,1834,59312,59381
71,67,6.69384166566757,1835,1901,59465,61140
72,52,6.8328150321931,1902,1953,61220,62498
73,86,6.76744387349602,1954,2039,62744,64871
74,21,7.97650097490559,2040,2060,65079,65524
75,6,7.09555345316943,2061,2066,65635,65786
76,56,7.04210592500998,2067,2122,66018,67355
77,49,7.2306224237833,2123,2171,67835,68975
78,4,10.2616726526429,2175,2178,69377,69454
79,41,7.28073446628663,2179,2219,69626,70571
80,26,6.15826747408403,2220,2245,70719,71432
81,39,7.22570126357134,2246,2284,71511,72420
82,41,7.01194310634779,2288,2328,72815,73798
83,16,6.63670929830619,2329,2344,73918,74334
84,57,6.637271188809,2345,2401,74433,75870
85,65,6.57677286187429,2402,2466,76017,77676
86,49,7.0925407700473,2470,2518,78008,79165
87,59,7.07776342675716,2519,2577,79501,80898
88,5,9.58282757298898,2578,2582,81038,81136
89,56,6.58986337801103,2586,2641,81356,82787
90,47,6.76194130059466,2642,2688,82887,84053
91,8,5.35726243889381,2689,2696,84143,84399
92,48,7.2696431816805,2697,2744,84603,85712
93,55,6.9007339871605,2748,2802,86280,87616
94,47,7.02880814344759,2803,2849,87806,88928
95,13,6.12350641398038,2850,2862,89012,89378
96,11,6.9742375890268,2863,2873,89468,89743
97,38,7.45458587813714,2874,2911,89852,90710
98,14,5.62520090003221,2912,2925,90792,91213
99,69,6.5633441982574,2926,2994,91369,93132
100,32,7.55798390779243,2995,3026,93225,93939
101,95,6.52158989496808,3027,3121,94016,96459
102,40,6.81992554914604,3122,3161,96711,97699
103,121,6.72321825455622,3162,3282,97797,100806
104,66,7.08192499597622,3283,3348,100934,102497
105,11,5.33204071740187,3349,3359,102616,102970
106,40,6.92612708288834,3360,3399,103072,104039
107,547,6.77289225199286,3400,3946,104342,117816
108,48,7.34300502281941,3947,3994,117912,119013
109,342,6.66052980424794,3995,4336,119094,127666
110,156,6.75649337993579,4337,4492,127748,131607
111,17,9.14420956376735,4493,4509,131883,132200
112,28,6.08722118352977,4510,4537,132689,133466
113,8,9.88101609782114,4539,4546,135356,135498
114,16,8.3114004709793,4547,4562,136062,136392
115,8,7.09576323803332,4563,4570,136853,137047
116,11,7.90608528988962,4571,4581,137181,137421
117,4,12.5852123754563,4585,4588,138118,138181
118,23,7.60942686679096,4589,4611,138391,138903
119,31,6.96650086893983,4614,4644,139569,140316
120,24,8.06840212019653,4653,4676,141889,142392
121,4,5.46697038724361,4677,4680,142893,143021
122,5,9.1619838749077,4681,4685,143222,143320
123,22,7.2930594384344,4686,4707,143450,143954
124,6,8.93300248138863,4708,4713,144536,144657
125,32,7.66650694777175,4714,4745,144891,145593
126,5,9.8090504839135,4746,4750,146109,146203
127,26,7.95488154365506,4751,4776,146756,147310
128,47,7.06044946520841,4778,4824,147852,148969
129,7,8.33730347784641,4825,4831,149056,149205
130,27,8.11208700964447,4832,4858,149932,150494
131,6,8.06849253664515,4859,4864,150634,150766
132,30,7.76772768072919,4865,4894,151673,152324
133,37,7.86943822136519,4897,4933,153284,154075
134,53,7.17337459903536,4937,4989,154803,156045
135,36,7.55081066342263,4990,5025,156525,157328
136,43,7.40715220836504,5028,5070,157953,158927
137,6,4.90436488474709,5071,5076,159345,159556
138,17,6.53159498988229,5077,5093,159656,160099
139,35,6.9148550843942,5094,5128,160238,161091
140,5,8.3370386838593,5129,5133,161247,161358
141,41,7.03355520483097,5134,5174,161475,162454
142,8,6.98425632220687,5180,5187,162860,163062
143,37,7.29274798628175,5188,5224,163148,164001
144,47,7.11819228206215,5227,5273,164637,165749
145,4,10.9349371241105,5274,5277,166194,166265
146,43,7.71808065095133,5278,5320,166361,167295
147,35,7.6589785110946,5326,5360,168191,168959
148,9,6.35892604804559,5361,5369,169405,169649
149,50,6.85075403966123,5370,5419,169736,170962
150,41,7.26525260042889,5420,5460,171441,172391
151,4,6.67000166750059,5461,5464,172468,172574
152,65,6.5135481802147,5465,5529,172963,174635
153,30,7.23938223938223,5531,5560,175252,175950
154,8,7.71084337349465,5561,5568,176157,176338
155,42,7.4031422225878,5569,5610,176432,177389
156,35,7.36883474159954,5613,5647,178249,179050
157,38,7.50760639068539,5652,5689,179849,180701
158,4,9.52834683182189,5693,5696,181384,181460
159,33,7.72845789942048,5697,5729,181614,182336
160,43,7.46886525356517,5733,5775,183119,184088
161,31,7.57940033088554,5779,5809,185075,185765
162,26,8.21104490809913,5811,5836,186733,187269
163,59,6.65633743494086,5837,5895,187540,189026
164,28,7.67908728562555,5904,5931,190023,190638
165,4,10.9349371241105,5935,5938,191138,191210
166,46,7.01130445827499,5939,5984,191297,192398
167,39,6.80244422867863,5993,6031,193227,194191
168,14,6.0792913283254,6032,6045,194468,194864
169,39,7.18576113792972,6046,6084,194943,195858
170,23,8.28331332533021,6090,6112,196824,197295
171,4,10.7584722969303,6115,6118,197637,197706
172,118,7.03220910690948,6119,6236,198091,200900
173,7,7.03140695104866,6237,6243,200977,201151
174,37,7.91997260117584,6244,6280,201652,202439
175,4,7.32958709992922,6283,6286,202946,203047
176,41,7.33544451004616,6287,6327,203208,204149
177,41,7.74247154799069,6334,6374,204832,205726
178,5,8.25491167244725,6376,6380,206357,206470
179,42,7.64558467485007,6381,6422,206544,207465
180,55,6.85432279290806,6429,6483,208126,209469
181,4,9.39408172851146,6484,6487,209668,209747
182,7,7.16112531969336,6488,6494,209884,210057
183,34,6.97345302148782,6495,6528,210137,210956
184,4,6.9480632273742,6529,6532,211061,211167
185,52,7.52024681835723,6533,6584,211388,212548
186,111,7.06716780597337,6585,6695,213264,215889
187,35,6.78618978064457,6701,6735,216560,217431
188,6,6.06346425924787,6739,6744,217752,217925
189,4,9.26354793885915,6745,6748,218037,218119
190,44,7.04112658025281,6749,6792,218238,219289
191,13,6.30150266602005,6793,6805,219417,219769
192,36,7.37453055650394,6806,6841,219908,220730
193,49,7.00136693354413,6842,6890,221291,222466
194,14,5.67997403440449,6891,6904,222588,223013
195,5,8.96485775759051,6905,6909,223097,223202
196,39,7.64176452914962,6910,6948,223313,224175
197,33,7.52754396769993,6953,6985,224973,225713
198,26,7.7975827493476,6990,7015,226828,227389
199,4,9.26354793885915,7016,7019,227688,227769
200,25,7.91022422848993,7020,7044,228449,228986
201,13,7.7976607017897,7050,7062,230314,230601
202,17,6.28535512256442,7065,7081,231373,231834
203,9,8.57551214864341,7082,7090,231963,232146
204,23,7.81090810296865,7094,7116,235085,235584
205,10,7.28155339805885,7117,7126,236288,236524
206,20,8.01667468334154,7127,7146,236945,237366
207,33,7.05469885699611,7150,7182,238228,239015
208,25,7.63490883918862,7184,7208,240027,240581
209,26,7.67331359258662,7211,7236,241801,242373
210,7,6.04769035825308,7237,7243,242469,242674
211,48,6.61475918142359,7244,7291,242787,244005
212,22,7.97486708554873,7294,7315,245311,245777
213,36,7.68617626964252,7316,7351,246576,247363
214,22,7.04120169842324,7356,7377,248644,249171
215,35,7.53049851900225,7380,7414,249847,250629
216,7,8.51996105160673,7415,7421,251170,251313
217,41,7.2268769315738,7422,7462,251397,252351
218,42,6.96852549318907,7463,7504,253166,254177
219,6,6.85270491491099,7505,7510,254644,254800
220,36,7.50364760647547,7511,7546,254886,255694
221,4,10.2616726526384,7549,7552,256313,256385
222,5,5.67172080009063,7553,7557,256533,256685
223,9,8.72515753756622,7558,7566,257100,257280
224,14,8.07769977882498,7567,7580,258076,258372
225,12,8.13393885989257,7583,7594,258659,258911
226,16,8.06018269747464,7595,7610,259820,260158
227,18,7.77582582150181,7611,7628,260323,260716
228,6,9.71345313258842,7629,7634,261386,261499
229,29,6.68834613344433,7635,7663,261581,262312
230,4,10.4211897524911,7667,7670,263169,263241
231,26,7.55301636486912,7671,7696,263404,263986
232,9,8.29136469721168,7697,7705,264719,264909
233,32,7.54722914488305,7706,7737,264990,265705
234,28,7.66654193324604,7739,7766,266828,267443
235,5,9.69493278179811,7767,7771,267790,267885
236,15,7.06547338671675,7772,7786,268095,268458
237,24,8.11743218561867,7787,7810,268547,269048
238,7,8.97896357106124,7813,7819,269730,269870
239,28,7.36422215403465,7823,7850,270112,270754
240,7,8.64624505928805,7853,7859,271441,271587
241,31,7.57940033088596,7860,7890,271684,272373
